Movie_id,short_language,language
95565,fr,Français
126315,en,English
84196,en,English
316067,en,English
158589,de,Deutsch
244783,en,English
253267,nl,Nederlands
300179,en,English
21265,de,Deutsch
126969,ja,日本語
245527,fr,Français
47246,en,English
279992,en,English
159967,fr,Français
46923,en,English
146045,pt,Português
221171,en,English
46809,en,English
146030,ar,العربية
47150,fr,Français
175518,,
146730,ar,العربية
72204,en,English
26807,es,Español
20333,en,English
70122,en,English
343070,en,English
231562,en,English
117452,sv,svenska
46930,sv,svenska
21535,fr,Français
199374,fr,Français
262311,en,English
9288,en,English
78696,,
51604,fr,Français
150473,en,English
76101,en,English
61035,en,English
223932,,
2462,el,ελληνικά
66135,el,ελληνικά
176077,en,English
53780,es,Español
252894,en,English
262788,en,English
320006,en,English
37307,en,English
106113,en,English
191487,es,Español
202198,en,English
38309,en,English
334440,el,ελληνικά
294483,el,ελληνικά
296192,,
296194,en,English
329243,en,English
279960,en,English
298664,,
73208,tr,Türkçe
31984,en,English
43419,en,English
112618,en,English
115572,de,Deutsch
14755,ja,日本語
105056,en,English
86412,en,English
33744,fr,Français
127564,ro,Română
25939,es,Español
78992,es,Español
26357,hi,हिन्दी
29467,en,English
84365,en,English
124026,en,English
300168,de,Deutsch
132316,en,English
74458,el,ελληνικά
40777,en,English
188222,es,Español
328483,tr,Türkçe
107637,en,English
82576,ar,العربية
146679,hr,Hrvatski
321109,en,English
173541,ko,한국어/조선말
328692,sr,Srpski
266718,es,Español
304640,sv,svenska
46359,,
343371,de,Deutsch
85581,fr,Français
254007,en,English
303281,en,English
85428,fr,Français
315850,fr,Français
270886,en,English
288980,fr,Français
69352,en,English
212481,en,English
217787,en,English
296206,en,English
107308,en,English
16247,ja,日本語
99904,en,English
109463,en,English
116439,fr,Français
86541,,
53210,en,English
286521,en,English
150540,en,English
289716,,
285851,it,Italiano
307931,,
250556,fr,Français
141884,en,English
52721,,
58333,en,English
223249,en,English
206197,en,English
89072,fi,suomi
18589,en,English
295595,en,English
271714,en,English
38248,en,English
122525,,
222517,en,English
59871,ja,日本語
260899,en,English
157683,ja,日本語
111697,en,English
13803,en,English
192142,,
171769,en,English
273745,en,English
75748,en,English
198657,en,English
75719,,
37203,en,English
41331,en,English
40657,en,English
81021,ru,Pусский
219572,en,English
40090,pt,Português
15956,pt,Português
192028,es,Español
154793,pt,Português
87851,ar,العربية
39060,he,עִבְרִית
5302,es,Español
107052,de,Deutsch
59156,en,English
42220,cs,Český
68882,tr,Türkçe
82114,en,English
79750,en,English
108535,fr,Français
103216,en,English
90659,fr,Français
68816,fr,Français
56369,nl,Nederlands
58404,en,English
193641,en,English
59336,,
60063,da,Dansk
55960,no,Norsk
54398,en,English
82481,sv,svenska
199222,en,English
75442,fr,Français
35995,en,English
189334,,
71063,en,English
105616,en,English
186630,,
81871,en,English
61911,,
221527,,
99916,en,English
63687,de,Deutsch
195413,no,Norsk
62036,pl,Polski
48937,es,Español
105778,fr,Français
32728,en,English
46278,en,English
44694,it,Italiano
79554,fr,Français
174733,,
257039,en,English
277597,xx,No Language
131634,es,Español
272878,de,Deutsch
257344,,
262504,en,English
259316,en,English
38700,eu,euskera
270919,es,Español
321315,en,English
25506,ja,日本語
60363,ja,日本語
122268,ja,日本語
48885,en,English
61669,es,Español
33057,fr,Français
157289,en,English
94066,es,Español
42497,et,Eesti
43248,sv,svenska
99370,en,English
91266,en,English
325365,en,English
186079,de,Deutsch
168219,ru,Pусский
17189,fr,Français
59908,en,English
45133,en,English
286407,en,English
250653,en,English
72845,fr,Français
42293,fr,Français
338107,en,English
131934,tl,
215776,en,English
59843,en,English
245017,de,Deutsch
31073,en,English
26469,en,English
74849,en,English
220287,en,English
251227,en,English
30485,en,English
339367,en,English
259997,sv,svenska
253309,,
289239,,
86210,en,English
16530,en,English
190868,fr,Français
316310,fi,suomi
216037,,
222297,fr,Français
3056,fr,Français
30762,en,English
24020,en,English
62527,en,English
103014,en,English
71887,el,ελληνικά
33871,fr,Français
28601,sq,shqip
64265,fr,Français
34766,it,Italiano
29742,en,English
34765,de,Deutsch
124134,,
70772,,
46004,en,English
124097,en,English
61717,da,Dansk
14912,en,English
200487,tr,Türkçe
92943,tr,Türkçe
280996,fi,suomi
22520,,
257109,fr,Français
23808,,
39978,en,English
175606,vi,Tiếng Việt
63774,sv,svenska
63178,de,Deutsch
80374,hi,हिन्दी
82113,tr,Türkçe
43294,hi,हिन्दी
51912,fa,فارسی
56920,fi,suomi
340961,fi,suomi
58701,pl,Polski
54166,ru,Pусский
11048,,
11053,,
11055,it,Italiano
84066,,
95756,en,English
200938,en,English
76112,en,English
220782,fr,Français
128121,de,Deutsch
113284,fr,Français
220731,es,Español
315893,,
55229,cn,广州话 / 廣州話
80177,de,Deutsch
314996,en,English
328111,en,English
172014,ja,日本語
60142,en,English
88018,en,English
85739,en,English
319188,en,English
57011,de,Deutsch
18839,fr,Français
153153,en,English
253315,en,English
217576,en,English
134890,,
320430,zh,普通话
240581,en,English
223946,en,English
14406,,
44937,en,English
96382,en,English
333346,,
111237,fr,Français
60495,en,English
92208,en,English
14565,es,Español
264038,es,Español
222951,,
49214,fr,Français
337876,it,Italiano
223706,en,English
256962,en,English
309425,en,English
343921,,
84450,hi,हिन्दी
8703,eu,euskera
11218,en,English
28851,it,Italiano
238615,ne,
321068,en,English
245842,en,English
78338,,
212934,fr,Français
25318,en,English
302156,fr,Français
274854,pt,Português
287903,en,English
297761,ja,日本語
335676,fr,Français
44511,en,English
300900,,
21840,en,English
207909,en,English
120194,en,English
25168,en,English
19620,en,English
251577,en,English
120664,en,English
297835,zh,普通话
115463,fr,Français
47933,fr,Français
188927,en,English
345896,,
108677,en,English
175553,en,English
114255,fr,Français
64305,es,Español
30780,en,English
107937,fa,فارسی
139357,en,English
228012,en,English
19951,,
31983,en,English
74481,zh,普通话
15724,zh,普通话
30974,en,English
25329,en,English
79464,es,Español
19672,en,English
20310,en,English
78233,en,English
57269,en,English
168501,en,English
74586,sv,svenska
19342,en,English
94585,no,Norsk
196032,es,Español
276909,en,English
256273,ja,日本語
277558,es,Español
299939,fr,Français
43083,ar,العربية
38546,he,עִבְרִית
224087,hi,हिन्दी
13733,ne,
38238,ar,العربية
32782,en,English
73147,he,עִבְרִית
293452,,
163406,uk,Український
32038,en,English
83388,fr,Français
257407,gn,
1838,ko,한국어/조선말
92657,es,Español
102368,fr,Français
32742,fr,Français
58089,pl,Polski
215741,en,English
60202,ja,日本語
45004,ja,日本語
58545,ja,日本語
56366,,
220153,en,English
341176,en,English
251028,en,English
338100,en,English
279977,pl,Polski
97082,fr,Français
96128,de,Deutsch
69160,ja,日本語
22114,pl,Polski
219666,en,English
81434,,
282502,fr,Français
21950,,
109001,xx,No Language
80880,en,English
46403,,
166255,en,English
140883,en,English
33460,en,English
155308,da,Dansk
108665,en,English
29014,en,English
38877,en,English
293238,,
53774,fr,Français
46513,en,English
5064,en,English
49106,de,Deutsch
60568,en,English
201099,fr,Français
17903,en,English
20688,fr,Français
15761,en,English
117319,gl,Galego
14705,es,Español
41902,en,English
160265,en,English
170998,ja,日本語
71308,en,English
19670,,
51730,en,English
75744,hi,हिन्दी
80156,xh,
39901,en,English
37588,,
69785,en,English
115124,en,English
155397,ja,日本語
287767,en,English
20742,ja,日本語
131940,de,Deutsch
66212,en,English
41378,en,English
66340,en,English
56095,en,English
64257,en,English
49642,en,English
73652,de,Deutsch
141131,en,English
41377,ja,日本語
159636,en,English
59404,en,English
44977,sq,shqip
38594,en,English
54503,en,English
14194,ja,日本語
70006,de,Deutsch
49967,ja,日本語
75840,ru,Pусский
31248,en,English
128206,fi,suomi
212754,en,English
255528,en,English
85702,en,English
18881,fr,Français
28796,pl,Polski
286519,en,English
13592,es,Español
113190,en,English
217341,en,English
214756,en,English
79935,it,Italiano
43099,hi,हिन्दी
53220,en,English
289159,en,English
305594,,
247645,it,Italiano
265018,en,English
16318,en,English
86828,en,English
211672,en,English
207686,en,English
85968,da,Dansk
49375,sv,svenska
148784,ar,العربية
242382,en,English
35926,en,English
40793,en,English
42685,fr,Français
63887,ja,日本語
172457,en,English
227690,ko,한국어/조선말
264085,fr,Français
139075,es,Español
27637,en,English
314327,ja,日本語
296178,en,English
22390,fr,Français
24090,,
47407,pt,Português
165621,pt,Português
10450,it,Italiano
19792,ja,日本語
19386,en,English
51501,en,English
14619,de,Deutsch
36896,en,English
9935,en,English
28229,en,English
21316,en,English
60541,en,English
10578,en,English
27847,en,English
14503,en,English
48495,en,English
15162,fr,Français
14212,en,English
13577,en,English
35626,cn,广州话 / 廣州話
269242,zh,普通话
15338,fr,Français
14613,en,English
10704,,
15262,fr,Français
19212,ja,日本語
25701,en,English
153750,en,English
40069,de,Deutsch
104108,en,English
16116,en,English
32338,he,עִבְרִית
53875,en,English
27404,,
128862,,
21509,en,English
34789,en,English
59700,en,English
36692,fr,Français
144390,fi,suomi
105864,fi,suomi
261023,en,English
206647,ka,ქართული
36779,de,Deutsch
17922,it,Italiano
61594,ru,Pусский
63315,fr,Français
20066,en,English
42444,en,English
82827,fr,Français
32480,sv,svenska
74080,pt,Português
56341,pt,Português
146132,pt,Português
73827,en,English
58188,nl,Nederlands
221717,en,English
61799,fr,Français
81831,fr,Français
162382,hu,Magyar
62397,ja,日本語
56343,eu,euskera
67377,es,Español
60046,en,English
48955,en,English
59249,en,English
5839,de,Deutsch
56340,en,English
56435,fr,Français
79025,,
60195,en,English
82470,de,Deutsch
20983,fr,Français
22466,oc,
40146,sv,svenska
10579,en,English
80647,en,English
64325,en,English
26342,en,English
30926,,
310569,en,English
92496,en,English
120802,en,English
100057,fr,Français
75623,ja,日本語
44661,,
14913,en,English
138372,en,English
161782,en,English
79854,en,English
13792,it,Italiano
131689,,
167960,nl,Nederlands
260211,fr,Français
249021,en,English
277594,,
41862,en,English
35215,en,English
63083,fr,Français
132236,en,English
37211,en,English
13151,en,English
21956,en,English
203696,de,Deutsch
19323,no,Norsk
26449,fi,suomi
323660,fr,Français
57784,en,English
325780,,
281783,ja,日本語
60038,en,English
57999,ja,日本語
47245,en,English
82350,en,English
72886,en,English
75101,ja,日本語
37668,de,Deutsch
33274,fr,Français
331446,pt,Português
297291,fr,Français
302960,en,English
32195,fr,Français
213095,,
90029,en,English
13354,fr,Français
13350,wo,Wolof
20410,fr,Français
15601,fr,Français
20558,fr,Français
16390,en,English
30074,nl,Nederlands
24615,ar,العربية
24787,fr,Français
13355,tr,Türkçe
12903,en,English
12902,it,Italiano
119321,en,English
67900,en,English
36972,ja,日本語
151535,en,English
81900,en,English
210769,,
308447,en,English
36868,en,English
101514,en,English
43960,en,English
68053,en,English
49725,en,English
71776,en,English
3405,de,Deutsch
94770,es,Español
105509,,
19373,,
92853,en,English
117890,fr,Français
64465,en,English
87362,fr,Français
57706,en,English
4695,,
21578,de,Deutsch
292342,fi,suomi
16014,en,English
103194,fr,Français
47166,en,English
20720,en,English
34509,hu,Magyar
34513,hu,Magyar
14092,ru,Pусский
16774,de,Deutsch
66984,fr,Français
284274,en,English
14542,fr,Français
14540,fr,Français
346106,cn,广州话 / 廣州話
108930,en,English
29144,en,English
51786,,
261414,en,English
74510,de,Deutsch
23289,en,English
46343,en,English
53211,en,English
23377,fr,Français
164954,fr,Français
26809,ru,Pусский
42979,,
74722,ja,日本語
145977,en,English
33556,fr,Français
20769,en,English
15977,en,English
15412,fr,Français
78187,it,Italiano
34463,es,Español
60293,ko,한국어/조선말
8557,,
222388,ja,日本語
332980,es,Español
300685,en,English
137144,it,Italiano
75190,de,Deutsch
14541,en,English
16657,ru,Pусский
194104,en,English
335753,ru,Pусский
204912,es,Español
77921,en,English
36218,en,English
5086,sv,svenska
51531,de,Deutsch
92398,pt,Português
16237,en,English
85860,en,English
14813,fr,Français
82395,en,English
139659,en,English
16846,en,English
110588,en,English
231082,en,English
186254,en,English
81003,es,Español
87533,en,English
273926,de,Deutsch
321697,,
225728,en,English
200117,,
208305,en,English
246422,en,English
182873,en,English
202980,fr,Français
61901,pt,Português
52474,ru,Pусский
37633,en,English
65896,en,English
13400,ru,Pусский
83965,en,English
196257,en,English
221510,en,English
53219,en,English
296099,en,English
122126,en,English
250574,en,English
41371,en,English
46983,en,English
162320,sv,svenska
44461,en,English
38811,en,English
49097,en,English
49112,en,English
227679,en,English
39057,it,Italiano
25961,ru,Pусский
34067,ar,العربية
226140,id,Bahasa indonesia
87233,ja,日本語
282247,en,English
315024,tl,
294093,en,English
228358,en,English
309063,fr,Français
341984,fr,Français
253161,xx,No Language
301730,en,English
316410,en,English
263913,en,English
299221,tl,
254024,en,English
254905,en,English
297462,hr,Hrvatski
339355,sr,Srpski
305747,en,English
324333,,
239568,en,English
282248,pt,Português
261103,en,English
279988,it,Italiano
337663,tl,
335077,en,English
332662,en,English
31140,en,English
309924,en,English
336167,en,English
337218,ja,日本語
273610,en,English
331161,fr,Français
332976,en,English
327833,en,English
346838,en,English
82806,en,English
165790,en,English
64155,en,English
58525,en,English
39335,en,English
220471,en,English
268508,en,English
328448,en,English
276808,en,English
262866,en,English
143142,en,English
335805,,
128209,en,English
43371,en,English
84056,en,English
214146,,
57967,en,English
38517,en,English
102198,fr,Français
13748,ja,日本語
262436,nl,Nederlands
23843,es,Español
115187,en,English
